Transaction ID,Product Name,Category,Sales Channel,Region,State,Store Type,Quantity Sold,Unit Price,Revenue,Cost Price,Returns,Inventory at Sale,Customer ID,Order Date,Discount %,Footfall,Order Year,Order Month,Order Quarter,Product Size
TID00186,Amul Cheese,Dairy,Online,North,West Bengal,Convenience Store,27,130,3510,110,0,36,CID109,06-06-2023,10,1662,2023,6,2,200g
TID00187,Tropicana Juice,Beverages,Offline,West,Maharashtra,Online,22,110,2420,90,1,33,CID293,04-01-2025,28,1021,2025,1,1,1L
TID00188,Bisleri Water,Beverages,Offline,East,Tamil Nadu,Convenience Store,47,20,940,15,3,54,CID66,24-06-2023,2,584,2023,6,2,1L
TID00189,Lizol,Household,Online,West,West Bengal,Supermarket,13,190,2470,160,5,34,CID11,18-07-2024,19,624,2024,7,3,975ml
TID00190,Harpic,Household,Online,South,Delhi,Supermarket,15,95,1425,80,4,34,CID265,07-03-2024,29,933,2024,3,1,500ml
TID00191,Red Bull,Beverages,Offline,West,Delhi,Supermarket,18,125,2250,105,2,27,CID450,26-04-2024,0,1739,2024,4,2,250ml
TID00192,Dettol Surface Cleaner,Household,Online,South,West Bengal,Online,8,120,960,100,1,21,CID69,09-03-2025,18,732,2025,3,1,500ml
TID00193,Bisleri Water,Beverages,Online,North,Tamil Nadu,Online,19,20,380,15,4,37,CID19,14-06-2023,17,283,2023,6,2,1L
TID00194,Parle G,Snacks,Online,East,Maharashtra,Department Store,10,40,400,30,1,19,CID365,29-06-2023,28,1444,2023,6,2,300g
TID00195,Parle G,Snacks,Offline,North,Delhi,Convenience Store,50,40,2000,30,3,70,CID439,18-03-2024,13,824,2024,3,1,300g
TID00196,Parle G,Snacks,Online,East,West Bengal,Convenience Store,12,40,480,30,0,17,CID25,25-04-2024,11,597,2024,4,2,300g
TID00197,Haldiram Bhujia,Snacks,Offline,North,Maharashtra,Convenience Store,37,55,2035,45,4,55,CID71,13-06-2023,13,568,2023,6,2,200g
TID00198,Coca-Cola,Beverages,Offline,North,Delhi,Convenience Store,26,45,1170,35,2,44,CID326,22-08-2024,12,1210,2024,8,3,750ml
TID00199,Red Bull,Beverages,Online,West,Delhi,Online,19,125,2375,105,2,41,CID307,17-05-2023,4,1011,2023,5,2,250ml
TID00200,Harpic,Household,Online,West,Delhi,Department Store,19,95,1805,80,2,29,CID62,01-10-2024,3,1954,2024,10,4,500ml
TID00201,Nivea Cream,Personal Care,Online,North,West Bengal,Supermarket,6,249,1494,220,0,26,CID421,22-11-2023,11,1976,2023,11,4,200ml
TID00202,Mother Dairy Milk,Dairy,Online,North,Tamil Nadu,Online,28,60,1680,52,0,38,CID297,19-09-2023,2,1126,2023,9,3,1L
TID00203,Bisleri Water,Beverages,Online,South,West Bengal,Convenience Store,33,20,660,15,4,47,CID149,29-03-2024,26,1566,2024,3,1,1L
TID00204,Surf Excel,Household,Online,East,Uttar Pradesh,Online,32,250,8000,220,5,52,CID307,22-07-2024,10,296,2024,7,3,1kg
TID00205,Nestle Yogurt,Dairy,Offline,East,Tamil Nadu,Online,36,25,900,20,5,55,CID421,14-02-2024,8,1969,2024,2,1,100g
TID00206,Nestle Yogurt,Dairy,Offline,South,Uttar Pradesh,Convenience Store,10,25,250,20,0,26,CID183,24-02-2024,26,1171,2024,2,1,100g
TID00207,Coca-Cola,Beverages,Online,South,Uttar Pradesh,Online,12,45,540,35,0,31,CID131,14-11-2024,25,402,2024,11,4,750ml
TID00208,Lizol,Household,Online,West,Maharashtra,Convenience Store,48,190,9120,160,1,55,CID95,10-08-2024,14,145,2024,8,3,975ml
TID00209,Frooti,Beverages,Online,North,Uttar Pradesh,Department Store,12,60,720,50,4,26,CID390,27-03-2025,9,277,2025,3,1,1.2L
TID00210,Harpic,Household,Offline,West,Maharashtra,Convenience Store,8,95,760,80,5,20,CID136,18-10-2023,18,529,2023,10,4,500ml
TID00211,Pantene Shampoo,Personal Care,Offline,North,West Bengal,Supermarket,20,120,2400,100,1,34,CID118,30-01-2025,9,1446,2025,1,1,180ml
TID00212,Amul Cheese,Dairy,Online,West,Tamil Nadu,Supermarket,46,130,5980,110,3,57,CID171,14-06-2024,1,1779,2024,6,2,200g
TID00213,Frooti,Beverages,Online,West,Uttar Pradesh,Supermarket,28,60,1680,50,2,44,CID371,04-05-2023,5,900,2023,5,2,1.2L
TID00214,Mother Dairy Milk,Dairy,Online,South,Delhi,Supermarket,28,60,1680,52,1,37,CID213,26-09-2024,4,688,2024,9,3,1L
TID00215,Haldiram Bhujia,Snacks,Offline,North,West Bengal,Online,38,55,2090,45,4,51,CID6,13-10-2024,25,231,2024,10,4,200g
TID00216,Parle G,Snacks,Online,North,Delhi,Supermarket,26,40,1040,30,2,44,CID100,07-03-2025,17,1314,2025,3,1,300g
TID00217,Mother Dairy Milk,Dairy,Online,East,Maharashtra,Convenience Store,42,60,2520,52,1,47,CID397,05-11-2023,21,1908,2023,11,4,1L
TID00218,Lizol,Household,Online,East,Delhi,Department Store,16,190,3040,160,0,24,CID77,27-01-2025,13,763,2025,1,1,975ml
TID00219,Red Bull,Beverages,Offline,West,Maharashtra,Supermarket,43,125,5375,105,4,61,CID315,26-09-2024,22,572,2024,9,3,250ml
TID00220,Danone Curd,Dairy,Online,East,West Bengal,Supermarket,9,60,540,50,4,24,CID291,21-02-2024,11,266,2024,2,1,400g
TID00221,Harpic,Household,Online,West,Maharashtra,Convenience Store,1,95,95,80,5,14,CID102,23-01-2025,18,1963,2025,1,1,500ml
TID00222,Parle G,Snacks,Offline,East,West Bengal,Supermarket,23,40,920,30,1,28,CID155,30-09-2024,6,129,2024,9,3,300g
TID00223,Parle G,Snacks,Offline,West,Delhi,Online,30,40,1200,30,5,43,CID24,08-11-2023,16,1678,2023,11,4,300g
TID00224,Lizol,Household,Offline,South,Uttar Pradesh,Convenience Store,34,190,6460,160,2,56,CID115,11-04-2023,28,1440,2023,4,2,975ml
TID00225,Tropicana Juice,Beverages,Online,East,West Bengal,Department Store,21,110,2310,90,4,40,CID384,04-07-2024,26,1754,2024,7,3,1L
TID00226,Coca-Cola,Beverages,Online,South,Tamil Nadu,Supermarket,23,45,1035,35,4,30,CID226,03-01-2025,21,802,2025,1,1,750ml
TID00227,Amul Butter,Dairy,Online,East,Uttar Pradesh,Department Store,21,275,5775,250,2,34,CID217,03-07-2024,24,1960,2024,7,3,500g
TID00228,Nestle Yogurt,Dairy,Offline,South,Tamil Nadu,Convenience Store,26,25,650,20,5,49,CID420,31-12-2024,30,86,2024,12,4,100g
TID00229,Bingo,Snacks,Offline,West,Maharashtra,Online,48,18,864,12,4,69,CID95,15-04-2023,19,1263,2023,4,2,85g
TID00230,Nestle Yogurt,Dairy,Online,South,Delhi,Convenience Store,24,25,600,20,3,29,CID41,13-04-2024,22,678,2024,4,2,100g
TID00231,Harpic,Household,Online,West,Delhi,Online,26,95,2470,80,2,49,CID100,12-11-2023,22,1032,2023,11,4,500ml
TID00232,Vim Bar,Household,Offline,South,West Bengal,Department Store,2,25,50,20,3,24,CID69,13-08-2023,9,1334,2023,8,3,300g
TID00233,Amul Cheese,Dairy,Offline,North,Tamil Nadu,Convenience Store,29,130,3770,110,1,36,CID369,14-02-2024,18,858,2024,2,1,200g
TID00234,Surf Excel,Household,Offline,South,Uttar Pradesh,Convenience Store,38,250,9500,220,3,48,CID305,04-06-2024,19,1861,2024,6,2,1kg
TID00235,Dove Soap,Personal Care,Offline,East,Tamil Nadu,Department Store,29,45,1305,35,1,51,CID148,24-06-2023,27,1026,2023,6,2,100g
TID00236,Amul Cheese,Dairy,Online,West,West Bengal,Department Store,24,130,3120,110,0,47,CID373,29-06-2024,15,1031,2024,6,2,200g
TID00237,Lizol,Household,Online,West,Maharashtra,Supermarket,26,190,4940,160,0,32,CID120,29-06-2024,3,1128,2024,6,2,975ml
TID00238,Dettol Surface Cleaner,Household,Offline,West,Delhi,Online,10,120,1200,100,2,29,CID126,03-09-2024,7,579,2024,9,3,500ml
TID00239,Mother Dairy Milk,Dairy,Online,South,Tamil Nadu,Online,10,60,600,52,4,16,CID206,26-02-2025,13,818,2025,2,1,1L
TID00240,Lays Chips,Snacks,Offline,East,Maharashtra,Online,20,20,400,14,2,38,CID28,24-03-2024,4,1916,2024,3,1,52g
TID00241,Surf Excel,Household,Online,North,Delhi,Supermarket,45,250,11250,220,0,60,CID475,06-10-2023,18,1961,2023,10,4,1kg
TID00242,Surf Excel,Household,Online,North,Uttar Pradesh,Supermarket,28,250,7000,220,0,52,CID73,26-10-2023,3,200,2023,10,4,1kg
TID00243,Parle G,Snacks,Offline,North,Delhi,Supermarket,20,40,800,30,2,31,CID80,23-03-2024,0,1975,2024,3,1,300g
TID00244,Bingo,Snacks,Online,South,Uttar Pradesh,Department Store,38,18,684,12,3,56,CID337,13-01-2024,5,236,2024,1,1,85g
TID00245,Kurkure,Snacks,Online,North,Delhi,Supermarket,42,20,840,13,0,47,CID38,24-10-2023,6,724,2023,10,4,90g
TID00246,Parle G,Snacks,Offline,West,Uttar Pradesh,Department Store,45,40,1800,30,4,57,CID485,25-12-2023,7,1401,2023,12,4,300g
TID00247,Dove Soap,Personal Care,Offline,South,Uttar Pradesh,Department Store,30,45,1350,35,2,42,CID112,27-03-2025,22,1893,2025,3,1,100g
TID00248,Frooti,Beverages,Offline,North,West Bengal,Supermarket,10,60,600,50,5,21,CID306,25-04-2024,12,433,2024,4,2,1.2L
TID00249,Parle G,Snacks,Offline,West,Tamil Nadu,Department Store,9,40,360,30,5,14,CID265,18-07-2023,7,1939,2023,7,3,300g
TID00250,Haldiram Bhujia,Snacks,Offline,West,West Bengal,Department Store,23,55,1265,45,2,31,CID100,24-05-2024,16,708,2024,5,2,200g
TID00251,Surf Excel,Household,Offline,East,Delhi,Department Store,21,250,5250,220,0,44,CID453,13-04-2024,0,1600,2024,4,2,1kg
TID00252,Surf Excel,Household,Offline,North,Maharashtra,Online,47,250,11750,220,5,63,CID493,17-09-2023,2,251,2023,9,3,1kg
TID00253,Frooti,Beverages,Offline,South,Tamil Nadu,Convenience Store,39,60,2340,50,5,51,CID235,13-02-2024,21,661,2024,2,1,1.2L
TID00254,Amul Cheese,Dairy,Online,West,West Bengal,Online,35,130,4550,110,3,44,CID420,02-12-2023,13,64,2023,12,4,200g
TID00255,Bingo,Snacks,Online,North,West Bengal,Convenience Store,23,18,414,12,1,33,CID110,25-01-2025,0,1814,2025,1,1,85g
TID00256,Nestle Yogurt,Dairy,Offline,North,Tamil Nadu,Department Store,31,25,775,20,5,44,CID218,24-09-2023,28,1974,2023,9,3,100g
TID00257,Frooti,Beverages,Offline,East,Uttar Pradesh,Convenience Store,2,60,120,50,2,26,CID71,24-02-2025,30,1795,2025,2,1,1.2L
TID00258,Red Bull,Beverages,Offline,South,Maharashtra,Supermarket,46,125,5750,105,4,53,CID180,12-02-2024,8,167,2024,2,1,250ml
TID00259,Tropicana Juice,Beverages,Online,East,West Bengal,Department Store,1,110,110,90,2,17,CID110,11-03-2025,4,1347,2025,3,1,1L
TID00260,Tropicana Juice,Beverages,Online,West,Delhi,Convenience Store,31,110,3410,90,4,46,CID274,22-10-2024,22,214,2024,10,4,1L
TID00261,Harpic,Household,Offline,South,West Bengal,Supermarket,38,95,3610,80,5,48,CID422,09-08-2024,10,428,2024,8,3,500ml
TID00262,Danone Curd,Dairy,Offline,East,Delhi,Supermarket,49,60,2940,50,2,59,CID10,07-09-2023,15,1803,2023,9,3,400g
TID00263,Dettol Surface Cleaner,Household,Online,East,Maharashtra,Department Store,18,120,2160,100,0,33,CID256,11-05-2024,10,1973,2024,5,2,500ml
TID00264,Lifebuoy,Personal Care,Online,North,West Bengal,Supermarket,5,35,175,25,3,13,CID119,04-03-2024,8,1952,2024,3,1,100g
TID00265,Lifebuoy,Personal Care,Offline,North,West Bengal,Supermarket,33,35,1155,25,5,55,CID67,22-01-2024,8,1957,2024,1,1,100g
TID00266,Surf Excel,Household,Offline,North,West Bengal,Department Store,21,250,5250,220,2,36,CID145,19-06-2023,9,1120,2023,6,2,1kg
TID00267,Surf Excel,Household,Online,West,Maharashtra,Online,10,250,2500,220,0,17,CID51,31-08-2024,30,273,2024,8,3,1kg
TID00268,Dove Soap,Personal Care,Offline,West,Uttar Pradesh,Convenience Store,22,45,990,35,0,28,CID458,11-12-2024,0,1578,2024,12,4,100g
TID00269,Pantene Shampoo,Personal Care,Offline,South,Maharashtra,Online,17,120,2040,100,2,37,CID395,10-06-2024,3,814,2024,6,2,180ml
TID00270,Dove Soap,Personal Care,Offline,East,Maharashtra,Online,49,45,2205,35,3,61,CID6,02-05-2023,4,1378,2023,5,2,100g
TID00271,Harpic,Household,Online,South,Uttar Pradesh,Convenience Store,7,95,665,80,2,13,CID246,08-11-2023,9,1812,2023,11,4,500ml
TID00272,Lifebuoy,Personal Care,Offline,West,West Bengal,Department Store,46,35,1610,25,1,68,CID442,05-08-2024,7,1835,2024,8,3,100g
TID00273,Bingo,Snacks,Offline,East,Tamil Nadu,Supermarket,14,18,252,12,3,22,CID3,26-01-2025,2,734,2025,1,1,85g
TID00274,Amul Butter,Dairy,Offline,South,Uttar Pradesh,Online,30,275,8250,250,1,46,CID416,24-06-2023,5,1742,2023,6,2,500g
TID00275,Amul Cheese,Dairy,Offline,East,Tamil Nadu,Supermarket,27,130,3510,110,1,48,CID390,05-08-2023,9,746,2023,8,3,200g
TID00276,Lizol,Household,Online,North,Maharashtra,Department Store,3,190,570,160,2,9,CID295,29-01-2024,3,1097,2024,1,1,975ml
TID00277,Nivea Cream,Personal Care,Online,North,Maharashtra,Department Store,39,249,9711,220,0,45,CID30,17-10-2023,21,295,2023,10,4,200ml
TID00278,Colgate Toothpaste,Personal Care,Offline,North,Maharashtra,Department Store,18,110,1980,95,5,33,CID297,09-07-2023,12,1383,2023,7,3,150g
TID00279,Red Bull,Beverages,Offline,East,Delhi,Online,50,125,6250,105,0,59,CID475,23-03-2024,21,1990,2024,3,1,250ml
TID00280,Lifebuoy,Personal Care,Offline,West,Uttar Pradesh,Online,34,35,1190,25,3,45,CID76,23-03-2025,23,1287,2025,3,1,100g
TID00281,Colgate Toothpaste,Personal Care,Online,West,Uttar Pradesh,Convenience Store,23,110,2530,95,0,28,CID201,26-04-2024,15,1098,2024,4,2,150g
TID00282,Nivea Cream,Personal Care,Online,East,Uttar Pradesh,Online,34,249,8466,220,1,47,CID83,27-09-2023,15,1251,2023,9,3,200ml
TID00283,Red Bull,Beverages,Offline,North,Uttar Pradesh,Online,9,125,1125,105,5,30,CID277,17-01-2025,7,1578,2025,1,1,250ml
TID00284,Colgate Toothpaste,Personal Care,Offline,South,Uttar Pradesh,Convenience Store,37,110,4070,95,2,55,CID213,10-10-2024,18,1729,2024,10,4,150g
TID00285,Tropicana Juice,Beverages,Online,South,Delhi,Online,50,110,5500,90,4,68,CID486,15-03-2024,8,1280,2024,3,1,1L
TID00286,Dettol Surface Cleaner,Household,Online,East,Uttar Pradesh,Online,35,120,4200,100,4,41,CID180,24-10-2023,11,998,2023,10,4,500ml
TID00287,Lizol,Household,Online,East,Maharashtra,Online,39,190,7410,160,0,63,CID210,08-02-2024,16,966,2024,2,1,975ml
TID00288,Nestle Yogurt,Dairy,Online,West,Maharashtra,Online,21,25,525,20,4,33,CID215,15-10-2024,2,732,2024,10,4,100g
TID00289,Nestle Yogurt,Dairy,Offline,East,Maharashtra,Convenience Store,21,25,525,20,4,45,CID277,01-06-2024,19,329,2024,6,2,100g
TID00290,Amul Butter,Dairy,Online,East,Tamil Nadu,Convenience Store,4,275,1100,250,5,27,CID376,25-08-2024,18,555,2024,8,3,500g
TID00291,Vim Bar,Household,Offline,East,Delhi,Convenience Store,34,25,850,20,0,53,CID348,23-12-2024,5,196,2024,12,4,300g
TID00292,Kurkure,Snacks,Online,South,Delhi,Department Store,26,20,520,13,4,45,CID417,14-06-2024,16,368,2024,6,2,90g
TID00293,Lays Chips,Snacks,Online,North,Delhi,Department Store,48,20,960,14,2,65,CID376,20-11-2023,10,531,2023,11,4,52g
TID00294,Dettol Surface Cleaner,Household,Online,West,West Bengal,Online,28,120,3360,100,0,38,CID395,21-12-2024,28,1554,2024,12,4,500ml
TID00295,Pantene Shampoo,Personal Care,Online,South,Tamil Nadu,Supermarket,33,120,3960,100,0,50,CID47,24-03-2025,25,1985,2025,3,1,180ml
TID00296,Nestle Yogurt,Dairy,Offline,East,Tamil Nadu,Department Store,32,25,800,20,5,50,CID303,25-10-2024,14,891,2024,10,4,100g
TID00297,Surf Excel,Household,Online,North,Uttar Pradesh,Convenience Store,24,250,6000,220,5,38,CID165,15-05-2024,10,256,2024,5,2,1kg
TID00298,Colgate Toothpaste,Personal Care,Offline,North,Maharashtra,Supermarket,23,110,2530,95,1,41,CID485,28-11-2023,12,1107,2023,11,4,150g
TID00299,Amul Butter,Dairy,Offline,East,West Bengal,Online,9,275,2475,250,1,21,CID473,12-02-2024,22,1273,2024,2,1,500g
TID00300,Danone Curd,Dairy,Offline,South,Maharashtra,Department Store,33,60,1980,50,1,49,CID281,18-11-2023,25,661,2023,11,4,400g
TID00301,Mother Dairy Milk,Dairy,Online,West,Maharashtra,Department Store,7,60,420,52,3,22,CID92,01-12-2024,25,637,2024,12,4,1L
TID00302,Dettol Surface Cleaner,Household,Offline,West,Delhi,Department Store,19,120,2280,100,3,36,CID121,22-10-2024,2,882,2024,10,4,500ml
TID00303,Vim Bar,Household,Online,East,Tamil Nadu,Convenience Store,10,25,250,20,3,19,CID308,02-03-2025,14,747,2025,3,1,300g
TID00304,Pantene Shampoo,Personal Care,Online,South,Tamil Nadu,Supermarket,38,120,4560,100,1,54,CID126,28-11-2024,30,383,2024,11,4,180ml
TID00305,Parle G,Snacks,Online,South,Uttar Pradesh,Online,25,40,1000,30,5,42,CID321,12-06-2023,20,1798,2023,6,2,300g
TID00306,Lifebuoy,Personal Care,Online,West,West Bengal,Online,23,35,805,25,1,30,CID443,14-10-2023,15,1176,2023,10,4,100g
TID00307,Nivea Cream,Personal Care,Offline,East,Tamil Nadu,Online,7,249,1743,220,1,17,CID74,29-11-2023,12,1774,2023,11,4,200ml
TID00308,Harpic,Household,Online,North,West Bengal,Supermarket,14,95,1330,80,0,30,CID173,22-03-2024,4,1858,2024,3,1,500ml
TID00309,Red Bull,Beverages,Online,East,Uttar Pradesh,Supermarket,2,125,250,105,2,14,CID240,12-08-2024,1,1647,2024,8,3,250ml
TID00310,Frooti,Beverages,Online,North,Maharashtra,Department Store,43,60,2580,50,0,61,CID186,07-08-2024,11,1907,2024,8,3,1.2L
TID00311,Nivea Cream,Personal Care,Online,East,West Bengal,Department Store,45,249,11205,220,1,60,CID477,13-10-2024,6,379,2024,10,4,200ml
TID00312,Bingo,Snacks,Online,East,Tamil Nadu,Convenience Store,2,18,36,12,2,23,CID110,05-05-2024,23,738,2024,5,2,85g
TID00313,Dettol Surface Cleaner,Household,Offline,North,Uttar Pradesh,Convenience Store,1,120,120,100,5,8,CID141,20-03-2025,12,891,2025,3,1,500ml
TID00314,Haldiram Bhujia,Snacks,Online,West,Tamil Nadu,Online,35,55,1925,45,3,50,CID431,18-01-2025,7,595,2025,1,1,200g
TID00315,Tropicana Juice,Beverages,Offline,East,Maharashtra,Department Store,7,110,770,90,5,30,CID332,21-01-2025,28,172,2025,1,1,1L
TID00316,Harpic,Household,Offline,West,Maharashtra,Supermarket,47,95,4465,80,0,52,CID398,02-12-2024,17,341,2024,12,4,500ml
TID00317,Bisleri Water,Beverages,Online,East,Maharashtra,Supermarket,49,20,980,15,5,64,CID363,21-04-2024,16,1669,2024,4,2,1L
TID00318,Parle G,Snacks,Offline,South,Maharashtra,Online,45,40,1800,30,0,69,CID346,11-05-2024,27,365,2024,5,2,300g
TID00319,Amul Butter,Dairy,Offline,West,West Bengal,Supermarket,38,275,10450,250,2,58,CID235,23-12-2024,25,1792,2024,12,4,500g
TID00320,Tropicana Juice,Beverages,Online,East,Maharashtra,Online,14,110,1540,90,5,19,CID303,13-04-2023,2,1395,2023,4,2,1L
TID00321,Haldiram Bhujia,Snacks,Offline,South,Delhi,Convenience Store,36,55,1980,45,3,47,CID25,02-10-2024,19,570,2024,10,4,200g
TID00322,Bingo,Snacks,Online,West,Maharashtra,Department Store,32,18,576,12,0,44,CID353,08-02-2024,0,586,2024,2,1,85g
TID00323,Surf Excel,Household,Offline,East,Uttar Pradesh,Department Store,7,250,1750,220,5,29,CID296,15-07-2024,24,1172,2024,7,3,1kg
TID00324,Tropicana Juice,Beverages,Online,East,Tamil Nadu,Convenience Store,28,110,3080,90,3,44,CID464,29-11-2023,29,1505,2023,11,4,1L
TID00325,Danone Curd,Dairy,Offline,East,Tamil Nadu,Convenience Store,42,60,2520,50,0,55,CID383,14-06-2023,15,327,2023,6,2,400g
TID00326,Pantene Shampoo,Personal Care,Offline,South,Tamil Nadu,Online,35,120,4200,100,1,46,CID313,05-08-2023,12,1665,2023,8,3,180ml
TID00327,Coca-Cola,Beverages,Online,North,Tamil Nadu,Department Store,50,45,2250,35,4,71,CID54,21-01-2025,13,85,2025,1,1,750ml
TID00328,Lays Chips,Snacks,Offline,West,Delhi,Online,39,20,780,14,1,44,CID445,15-10-2023,6,1795,2023,10,4,52g
TID00329,Parle G,Snacks,Offline,North,West Bengal,Online,21,40,840,30,0,28,CID25,18-10-2023,29,359,2023,10,4,300g
TID00330,Colgate Toothpaste,Personal Care,Online,South,Uttar Pradesh,Convenience Store,46,110,5060,95,2,65,CID233,22-12-2023,1,801,2023,12,4,150g
TID00331,Frooti,Beverages,Offline,South,Uttar Pradesh,Online,17,60,1020,50,1,28,CID305,04-08-2023,20,1998,2023,8,3,1.2L
TID00332,Nestle Yogurt,Dairy,Offline,North,Delhi,Online,13,25,325,20,4,30,CID468,31-05-2023,12,83,2023,5,2,100g
TID00333,Bingo,Snacks,Offline,East,Tamil Nadu,Online,39,18,702,12,2,53,CID452,06-07-2023,18,1592,2023,7,3,85g
TID00334,Dove Soap,Personal Care,Offline,South,Maharashtra,Supermarket,9,45,405,35,1,15,CID37,30-08-2023,4,1842,2023,8,3,100g
TID00335,Parle G,Snacks,Offline,North,West Bengal,Department Store,1,40,40,30,4,10,CID72,22-12-2023,11,1357,2023,12,4,300g
TID00336,Mother Dairy Milk,Dairy,Online,North,Maharashtra,Department Store,44,60,2640,52,3,55,CID429,04-02-2024,3,1894,2024,2,1,1L
TID00337,Harpic,Household,Online,West,West Bengal,Supermarket,26,95,2470,80,4,47,CID340,31-01-2025,7,816,2025,1,1,500ml
TID00338,Tropicana Juice,Beverages,Online,East,West Bengal,Department Store,40,110,4400,90,0,46,CID81,08-09-2023,19,1743,2023,9,3,1L
TID00339,Vim Bar,Household,Online,East,Maharashtra,Online,2,25,50,20,1,16,CID272,15-08-2023,15,568,2023,8,3,300g
TID00340,Amul Cheese,Dairy,Offline,North,Delhi,Convenience Store,5,130,650,110,0,11,CID355,10-03-2024,9,1287,2024,3,1,200g
TID00341,Lizol,Household,Offline,West,Uttar Pradesh,Convenience Store,3,190,570,160,3,26,CID125,15-01-2025,17,530,2025,1,1,975ml
TID00342,Pantene Shampoo,Personal Care,Online,South,Delhi,Department Store,3,120,360,100,2,20,CID459,09-12-2024,11,588,2024,12,4,180ml
TID00343,Nestle Yogurt,Dairy,Online,South,West Bengal,Online,20,25,500,20,3,42,CID360,23-06-2024,0,1870,2024,6,2,100g
TID00344,Mother Dairy Milk,Dairy,Online,North,Tamil Nadu,Online,37,60,2220,52,0,53,CID235,09-02-2024,28,783,2024,2,1,1L
TID00345,Dettol Surface Cleaner,Household,Online,South,Tamil Nadu,Supermarket,16,120,1920,100,0,38,CID255,03-07-2024,14,1031,2024,7,3,500ml
TID00346,Pantene Shampoo,Personal Care,Offline,West,West Bengal,Online,37,120,4440,100,4,45,CID166,22-05-2024,15,898,2024,5,2,180ml
TID00347,Dove Soap,Personal Care,Online,North,Tamil Nadu,Online,2,45,90,35,0,12,CID312,28-11-2024,8,1632,2024,11,4,100g
TID00348,Dove Soap,Personal Care,Offline,South,West Bengal,Convenience Store,9,45,405,35,1,31,CID227,18-06-2024,6,928,2024,6,2,100g
TID00349,Haldiram Bhujia,Snacks,Offline,West,West Bengal,Department Store,15,55,825,45,0,36,CID71,03-10-2024,0,1008,2024,10,4,200g
TID00350,Parle G,Snacks,Offline,West,Maharashtra,Supermarket,22,40,880,30,3,34,CID96,27-11-2023,16,279,2023,11,4,300g
TID00351,Amul Butter,Dairy,Offline,South,Delhi,Online,23,275,6325,250,2,40,CID72,08-10-2023,16,931,2023,10,4,500g
TID00352,Dettol Surface Cleaner,Household,Online,North,Uttar Pradesh,Online,31,120,3720,100,2,53,CID195,18-03-2025,5,509,2025,3,1,500ml
TID00353,Vim Bar,Household,Offline,West,Maharashtra,Convenience Store,23,25,575,20,0,28,CID357,21-03-2025,8,488,2025,3,1,300g
